,name,github_id,category,github_url,homepage,updated_github_id,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending,labels,new_addition
17,sonic,valeriansaliou/sonic,apps,https://github.com/valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,,MPL-2.0,2019-02-26 13:16:58,2023-12-19 01:27:35,2023-12-14 18:12:45,533.0,58.0,202.0,19032.0,718.0,2023-12-14 18:20:01,1.4.8,165.0,2.0,33.0,"Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM.",21.0,21.0,41.0,21,True,2.0,,,
18,tvm,apache/tvm,ml-frameworks,https://github.com/apache/tvm,https://github.com/apache/tvm,,Apache-2.0,2016-10-12 22:20:28,2024-01-01 08:42:47,2023-12-31 23:41:56,3074.0,587.0,2592.0,10708.0,,2023-10-23 07:41:10,0.14.0,3202.0,44.0,16.0,"Open deep learning compiler stack for cpu, gpu and specialized accelerators.",,,948.0,21,True,1.0,,['binding'],
19,rerun,rerun-io/rerun,image,https://github.com/rerun-io/rerun,https://github.com/rerun-io/rerun,,Apache-2.0,2022-04-08 07:30:05,2023-12-31 16:15:57,2023-12-30 10:42:20,167.0,646.0,1166.0,3771.0,,2023-11-28 15:02:32,0.11.0,2256.0,205.0,19.0,"Visualize streams of multimodal data. Fast, easy to use, and simple to integrate. Built in Rust using egui.",27.0,27.0,34.0,21,True,1.0,,,
20,fst,BurntSushi/fst,data-loading,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst,,Unlicense,2015-09-05 00:25:46,2023-11-02 09:19:27,2023-10-06 01:38:53,103.0,24.0,59.0,1668.0,270.0,,,,,,Represent large sets and maps compactly with finite state transducers.,10317.0,10317.0,25.0,21,True,2.0,,,
21,opencv-rust,twistedfall/opencv-rust,image,https://github.com/twistedfall/opencv-rust,https://github.com/twistedfall/opencv-rust,,MIT,2015-04-14 06:32:54,2023-12-28 10:03:28,2023-12-20 10:59:39,126.0,30.0,415.0,1615.0,1360.0,,,,,,Rust bindings for OpenCV 3 & 4.,1240.0,1240.0,40.0,21,True,1.0,,['binding'],
22,synth,openquery-io/synth,data-loading,https://github.com/shuttle-hq/synth,https://github.com/shuttle-hq/synth,shuttle-hq/synth,Apache-2.0,2020-08-09 08:51:34,2023-08-29 16:57:10,2023-08-29 16:57:10,93.0,80.0,79.0,1269.0,345.0,2022-11-20 18:01:03,0.6.9,9517.0,271.0,35.0,The Declarative Data Generator.,112.0,112.0,31.0,21,True,2.0,-1.0,,
23,cgmath,rustgd/cgmath,image,https://github.com/rustgd/cgmath,https://github.com/rustgd/cgmath,,Apache-2.0,2013-08-26 05:16:44,2022-10-23 17:42:47,2022-04-16 17:32:31,153.0,54.0,123.0,1081.0,1580.0,,,,,,A linear algebra and mathematics library for computer graphics.,14562.0,14562.0,98.0,21,False,1.0,,,
24,whatlang-rs,greyblake/whatlang-rs,nlp,https://github.com/greyblake/whatlang-rs,https://github.com/greyblake/whatlang-rs,,MIT,2016-11-05 21:26:51,2023-11-15 08:47:50,2023-08-16 06:31:02,57.0,8.0,47.0,918.0,563.0,2022-10-23 14:15:03,0.16.2,,,4.0,Natural language detection library for Rust. Try demo online: https://whatlang.org/.,1455.0,1455.0,23.0,21,True,1.0,,,
25,statrs,boxtown/statrs,ml-frameworks,https://github.com/statrs-dev/statrs,https://github.com/statrs-dev/statrs,statrs-dev/statrs,MIT,2016-03-11 06:38:50,2023-08-07 11:55:13,2022-09-09 23:13:40,68.0,39.0,81.0,469.0,604.0,2021-06-30 22:40:18,0.15.0,,,2.0,Statistical computation library for Rust.,16307.0,16307.0,26.0,21,False,1.0,,,
26,fancy-regex,fancy-regex/fancy-regex,nlp,https://github.com/fancy-regex/fancy-regex,https://github.com/fancy-regex/fancy-regex,,MIT,2018-10-02 17:55:03,2023-12-22 12:36:13,2023-12-22 12:35:44,31.0,9.0,29.0,372.0,,2023-12-22 12:38:29,0.13.0,,,5.0,Rust library for regular expressions using fancy features like look-around and backreferences.,8648.0,8648.0,23.0,21,True,1.0,,,
27,polars,ritchie46/polars,data-loading,https://github.com/pola-rs/polars,https://github.com/pola-rs/polars,pola-rs/polars,MIT,2020-05-13 19:45:33,2024-01-01 08:41:46,2024-01-01 08:23:48,1304.0,1249.0,4734.0,22614.0,,2023-12-20 19:18:08,py-0.20.2,135.0,9.0,100.0,"Dataframes powered by a multithreaded, vectorized query engine, written in Rust.",3.0,3.0,329.0,20,True,2.0,-3.0,,
28,grex,pemistahl/grex,nlp,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex,,Apache-2.0,2019-10-05 17:38:23,2023-12-29 20:38:17,2023-12-29 20:38:16,148.0,7.0,43.0,6370.0,,2023-08-24 10:41:38,1.4.4,34357.0,673.0,14.0,A command-line tool and Rust library with Python bindings for generating regular expressions from user-provided test..,158.0,158.0,10.0,20,True,2.0,,,
29,burn,burn-rs/burn,ml-frameworks,https://github.com/tracel-ai/burn,https://github.com/tracel-ai/burn,tracel-ai/burn,Apache-2.0,2022-07-18 23:11:45,2023-12-31 20:59:37,2023-12-22 23:11:38,213.0,123.0,213.0,5377.0,,2023-12-04 15:46:38,0.11.1,,,10.0,"Burn is a new comprehensive dynamic Deep Learning Framework built using Rust with extreme flexibility, compute..",144.0,144.0,65.0,20,True,1.0,,,
30,tch-rs,LaurentMazare/tch-rs,ml-frameworks,https://github.com/LaurentMazare/tch-rs,https://github.com/LaurentMazare/tch-rs,,Apache-2.0,2019-02-16 21:08:44,2023-12-19 13:34:35,2023-12-07 07:26:12,275.0,113.0,406.0,3520.0,,,,1333.0,63.0,1.0,Rust bindings for the C++ api of PyTorch.,1350.0,1350.0,69.0,20,True,1.0,5.0,['binding'],
31,lance,eto-ai/lance,data-loading,https://github.com/lancedb/lance,https://github.com/lancedb/lance,lancedb/lance,Apache-2.0,2022-07-07 22:29:29,2024-01-01 00:10:03,2023-12-30 23:53:32,128.0,213.0,407.0,2934.0,,2023-12-30 00:11:23,0.9.2,,,100.0,Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x..,672.0,672.0,37.0,20,True,2.0,,,
32,delta-rs,delta-io/delta-rs,data-loading,https://github.com/delta-io/delta-rs,https://github.com/delta-io/delta-rs,,Apache-2.0,2020-04-26 03:48:06,2024-01-01 03:11:15,2023-12-30 01:02:28,291.0,207.0,538.0,1594.0,,2023-12-05 17:32:00,python-v0.14.0,,,51.0,"A native Rust library for Delta Lake, with bindings into Python.",359.0,359.0,127.0,20,True,2.0,,,
33,rust-numpy,PyO3/rust-numpy,ml-frameworks,https://github.com/PyO3/rust-numpy,https://github.com/PyO3/rust-numpy,,BSD-2-Clause,2017-04-21 06:36:48,2023-11-11 17:57:23,2023-11-11 17:56:39,87.0,4.0,109.0,940.0,,2023-10-12 08:10:44,0.20.0,,,25.0,PyO3-based Rust bindings of the NumPy C-API.,2808.0,2808.0,42.0,20,True,1.0,,,
34,sprs,vbarrielle/sprs,ml-frameworks,https://github.com/sparsemat/sprs,https://github.com/sparsemat/sprs,sparsemat/sprs,Apache-2.0,2015-05-17 19:01:01,2023-12-19 07:31:34,2023-12-19 07:31:33,41.0,44.0,106.0,369.0,1123.0,,,,,,sparse linear algebra library for rust.,1097.0,1097.0,34.0,20,True,1.0,,,
35,arrow,apache/arrow,data-loading,https://github.com/apache/arrow,https://github.com/apache/arrow,,Apache-2.0,2016-02-17 08:00:23,2023-12-31 15:39:55,2023-12-29 02:58:12,3012.0,3861.0,18898.0,12953.0,,,,,,,Apache Arrow is a multi-language toolbox for accelerated data interchange and in-memory processing.,6.0,6.0,1176.0,19,True,3.0,-2.0,,
36,candle,huggingface/candle,ml-frameworks,https://github.com/huggingface/candle,https://github.com/huggingface/candle,,Apache-2.0,2023-06-19 16:06:31,2024-01-01 09:13:29,2024-01-01 09:13:13,516.0,115.0,202.0,11090.0,,,,,,,Minimalist ML framework for Rust.,317.0,317.0,68.0,19,True,2.0,,,True
37,bloop,BloopAI/bloop,apps,https://github.com/BloopAI/bloop,https://github.com/BloopAI/bloop,,,2022-12-10 14:04:30,2023-12-22 13:53:35,2023-12-22 11:05:20,474.0,25.0,79.0,8201.0,,2023-12-15 15:12:09,0.5.11,42320.0,3255.0,42.0,bloop is a fast code search engine written in Rust.,,,25.0,19,False,2.0,,,
38,llama-rs,rustformers/llama-rs,nlp,https://github.com/rustformers/llm,https://github.com/rustformers/llm,rustformers/llm,Apache-2.0,2023-03-13 16:59:26,2023-12-12 15:46:26,2023-12-01 14:46:14,292.0,74.0,150.0,5443.0,,2023-05-08 19:23:10,0.1.1,933.0,116.0,1.0,An ecosystem of Rust libraries for working with large language models.,185.0,185.0,54.0,19,True,2.0,,,
39,evcxr,google/evcxr,ml-frameworks,https://github.com/evcxr/evcxr,https://github.com/evcxr/evcxr,evcxr/evcxr,,2018-09-25 10:19:22,2023-12-20 22:48:44,2023-12-20 22:48:44,205.0,95.0,142.0,4949.0,,2023-12-17 00:16:37,0.17.0,3576.0,223.0,7.0,,158.0,158.0,49.0,19,False,2.0,,,
40,zombodb,zombodb/zombodb,apps,https://github.com/zombodb/zombodb,https://github.com/zombodb/zombodb,,,2015-07-17 16:53:20,2023-12-20 15:44:39,2023-12-20 15:15:04,205.0,11.0,653.0,4533.0,1616.0,2023-12-20 15:37:04,3000.2.1,9565.0,113.0,100.0,Making Postgres and Elasticsearch work together like it's 2023.,,,33.0,19,False,2.0,,,
41,quickwit,quickwit-inc/quickwit,apps,https://github.com/quickwit-oss/quickwit,https://github.com/quickwit-oss/quickwit,quickwit-oss/quickwit,,2021-04-13 22:45:40,2023-12-31 18:17:52,2023-12-29 00:53:09,223.0,472.0,1406.0,4432.0,,2023-12-11 15:54:52,0.6.5,3525.0,117.0,17.0,Sub-second search & analytics engine on cloud storage.,77.0,77.0,62.0,19,False,2.0,,,
42,tract,sonos/tract,ml-frameworks,https://github.com/sonos/tract,https://github.com/sonos/tract,,,2017-08-07 09:31:26,2023-12-20 12:07:54,2023-12-20 12:07:54,180.0,35.0,182.0,1933.0,,2023-11-28 16:39:20,0.20.22,7014.0,171.0,77.0,"Tiny, no-nonsense, self-contained, Tensorflow and ONNX inference.",28.0,28.0,67.0,19,False,2.0,,,
43,chat-ai-desktop,sonnylazuardi/chat-ai-desktop,apps,https://github.com/sonnylazuardi/chat-ai-desktop,https://github.com/sonnylazuardi/chat-ai-desktop,,MIT,2022-12-04 07:57:40,2023-12-23 19:38:01,2023-03-20 10:17:05,182.0,33.0,18.0,1896.0,76.0,2023-03-20 02:13:27,0.5.0,21626.0,2162.0,3.0,Unofficial ChatGPT desktop app for Mac & Windows menubar using Tauri & Rust.,,,6.0,19,True,2.0,,,
44,imageproc,image-rs/imageproc,image,https://github.com/image-rs/imageproc,https://github.com/image-rs/imageproc,,MIT,2015-09-27 18:11:32,2023-12-04 01:42:39,2023-05-30 07:27:34,130.0,80.0,111.0,643.0,672.0,,,,,,Image processing operations.,3480.0,3480.0,63.0,19,True,2.0,,,
45,lindera,lindera-morphology/lindera,nlp,https://github.com/lindera-morphology/lindera,https://github.com/lindera-morphology/lindera,,MIT,2020-01-22 14:27:57,2023-12-31 13:42:48,2023-12-31 13:40:55,36.0,11.0,69.0,317.0,,2023-12-31 13:48:15,0.27.2,1083.0,23.0,62.0,A morphological analysis library.,738.0,738.0,16.0,19,True,2.0,,,
46,datafuse,datafuselabs/datafuse,data-loading,https://github.com/datafuselabs/databend,https://github.com/datafuselabs/databend,datafuselabs/databend,,2020-10-10 06:04:42,2023-12-31 22:00:45,2023-12-30 00:01:14,662.0,615.0,4165.0,6825.0,,2023-12-30 01:50:23,1.2.275,1397.0,465.0,100.0,Modern alternative to Snowflake. Cost-effective and simple for massive-scale analytics. Cloud: https://databend.com.,,,205.0,18,False,3.0,,,
47,Rust-CUDA,RDambrosio016/Rust-CUDA,other,https://github.com/Rust-GPU/Rust-CUDA,https://github.com/Rust-GPU/Rust-CUDA,Rust-GPU/Rust-CUDA,Apache-2.0,2021-10-17 23:37:05,2023-11-09 11:25:37,2022-07-01 21:05:30,101.0,51.0,20.0,2674.0,197.0,2022-02-07 20:44:13,0.3,,,2.0,Ecosystem of libraries and tools for writing and executing fast GPU code fully in Rust.,98.0,98.0,11.0,18,False,1.0,,,
48,rust-bert,guillaume-be/rust-bert,nlp,https://github.com/guillaume-be/rust-bert,https://github.com/guillaume-be/rust-bert,,Apache-2.0,2020-01-25 09:40:07,2023-12-04 17:58:25,2023-12-04 17:58:21,180.0,41.0,153.0,2266.0,,,,,,,"Rust native ready-to-use NLP pipelines and transformer-based models (BERT, DistilBERT, GPT2,...).",500.0,500.0,40.0,18,True,2.0,,,
49,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,150.0,33.0,67.0,1242.0,532.0,,,,,,Machine Learning library for Rust.,439.0,439.0,20.0,18,False,2.0,,,
50,sudachi.rs,WorksApplications/sudachi.rs,nlp,https://github.com/WorksApplications/sudachi.rs,https://github.com/WorksApplications/sudachi.rs,,Apache-2.0,2019-11-23 12:04:58,2023-12-14 01:49:52,2023-12-14 01:48:50,27.0,27.0,103.0,249.0,,2023-12-14 01:45:09,0.6.8,164.0,6.0,10.0,Sudachi in Rust and new generation of SudachiPy.,783.0,783.0,8.0,18,True,2.0,,,
51,xaynet,xaynetwork/xaynet,ml-frameworks,https://github.com/xaynetwork/xaynet,https://github.com/xaynetwork/xaynet,,Apache-2.0,2019-08-29 08:59:32,2022-08-30 07:37:09,2022-08-30 07:37:08,26.0,5.0,27.0,195.0,2776.0,2021-01-18 12:57:57,0.11.0,,,11.0,Xaynet represents an agnostic Federated Machine Learning framework to build privacy-preserving AI applications.,14.0,14.0,28.0,18,False,2.0,,,
52,faiss-rs,Enet4/faiss-rs,ml-frameworks,https://github.com/Enet4/faiss-rs,https://github.com/Enet4/faiss-rs,,Apache-2.0,2018-01-27 21:50:14,2023-12-18 04:17:51,2023-08-26 11:05:00,26.0,6.0,25.0,167.0,299.0,2023-08-26 11:09:33,0.12.1,,,12.0,Rust language bindings for Faiss.,20.0,20.0,8.0,18,True,2.0,3.0,['binding'],
53,weld,weld-project/weld,ml-frameworks,https://github.com/weld-project/weld,https://github.com/weld-project/weld,,BSD-3-Clause,2016-06-13 05:00:24,2022-06-22 01:07:30,2020-04-04 20:50:54,257.0,72.0,96.0,2970.0,615.0,,,,,3.0,High-performance runtime for data analytics applications.,5.0,5.0,37.0,17,False,2.0,,,
54,arroyo,ArroyoSystems/arroyo,data-loading,https://github.com/ArroyoSystems/arroyo,https://github.com/ArroyoSystems/arroyo,,Apache-2.0,2023-03-31 17:41:56,2023-12-30 00:43:18,2023-12-21 02:30:39,142.0,39.0,62.0,2853.0,419.0,2023-12-08 23:07:53,0.8.1,,,11.0,Distributed stream processing engine in Rust.,,,12.0,17,True,3.0,,,
55,redb,cberner/redb,data-loading,https://github.com/cberner/redb,https://github.com/cberner/redb,,Apache-2.0,2018-09-23 18:30:14,2023-12-26 22:14:29,2023-12-26 22:14:29,108.0,5.0,236.0,2560.0,1040.0,2023-11-21 22:38:05,1.4.0,,,37.0,An embedded key-value database in pure Rust.,,,19.0,17,True,3.0,,,
56,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2023-11-23 12:25:45,2022-12-06 13:49:53,121.0,36.0,27.0,2199.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,85.0,85.0,9.0,17,False,3.0,,,
57,texture-synthesis,EmbarkStudios/texture-synthesis,image,https://github.com/EmbarkStudios/texture-synthesis,https://github.com/EmbarkStudios/texture-synthesis,,Apache-2.0,2019-08-26 08:06:48,2023-01-22 17:30:52,2023-01-22 17:30:50,77.0,11.0,38.0,1733.0,,2021-03-26 11:26:35,0.8.2,4163.0,78.0,14.0,Example-based texture synthesis written in Rust.,116.0,116.0,19.0,17,True,2.0,,,
58,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,,Apache-2.0,2018-07-22 10:09:33,2023-12-26 15:07:56,2023-12-26 15:07:14,68.0,24.0,75.0,776.0,,2023-02-20 20:18:55,argmin-v0.8.1,,,25.0,Mathematical optimization in pure Rust.,339.0,339.0,33.0,17,True,2.0,,,
59,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,,Apache-2.0,2020-06-17 10:47:30,2023-12-29 10:49:25,2023-12-29 10:49:24,29.0,9.0,39.0,770.0,,2023-12-12 20:45:20,1.6.2,,,17.0,"The most accurate natural language detection library for Rust, suitable for short text and mixed-language text.",145.0,145.0,6.0,17,True,2.0,,,
60,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,41.0,4.0,6.0,759.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5597.0,5597.0,13.0,17,False,3.0,,,
61,smartcore,smartcorelib/smartcore,ml-frameworks,https://github.com/smartcorelib/smartcore,https://github.com/smartcorelib/smartcore,,Apache-2.0,2019-05-08 05:14:51,2023-12-29 06:32:19,2023-11-21 02:00:34,69.0,67.0,46.0,600.0,,2023-03-20 14:57:05,0.3.1,,,2.0,A comprehensive library for machine learning and numerical computing. The library provides a set of tools for linear..,177.0,177.0,26.0,17,True,2.0,,,
62,nlprule,bminixhofer/nlprule,nlp,https://github.com/bminixhofer/nlprule,https://github.com/bminixhofer/nlprule,,Apache-2.0,2020-07-19 16:24:54,2023-05-23 00:44:59,2022-02-04 11:05:28,40.0,20.0,29.0,551.0,,2021-04-24 09:12:56,0.6.4,29712.0,803.0,27.0,"A fast, low-resource Natural Language Processing and Text Correction library written in Rust.",59.0,59.0,7.0,17,False,2.0,,,
63,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,,MIT,2020-05-31 12:21:55,2023-04-04 11:21:46,2023-04-04 11:21:46,85.0,,159.0,458.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,523.0,523.0,41.0,17,True,3.0,,,
64,Peroxide,Axect/Peroxide,ml-frameworks,https://github.com/Axect/Peroxide,https://github.com/Axect/Peroxide,,Apache-2.0,2018-04-20 18:38:06,2023-11-25 12:18:49,2023-11-25 12:16:57,27.0,10.0,19.0,429.0,1419.0,,,,,,"Rust numeric library with R, MATLAB & Python syntax.",143.0,143.0,18.0,17,True,2.0,,,
65,granne,granne/granne,ml-frameworks,https://github.com/granne/granne,https://github.com/granne/granne,,MIT,2019-12-06 09:12:47,2023-11-01 10:17:37,2021-05-19 16:09:39,26.0,8.0,9.0,303.0,203.0,2021-06-06 12:58:39,0.5.2,,,3.0,Graph-based Approximate Nearest Neighbor Search.,16.0,16.0,6.0,17,False,2.0,,,
66,pyrus-cramjam,milesgranger/pyrus-cramjam,ml-frameworks,https://github.com/milesgranger/cramjam,https://github.com/milesgranger/cramjam,milesgranger/cramjam,MIT,2020-03-08 07:46:33,2023-12-25 15:03:28,2023-11-13 19:28:43,4.0,5.0,33.0,68.0,93.0,2023-10-10 18:43:09,2.7.0.post1,,,36.0,"Your go-to for easy access to a plethora of compression algorithms, all neatly bundled in one simple installation.",2217.0,2217.0,7.0,17,False,2.0,,,
67,rust,tensorflow/rust,ml-frameworks,https://github.com/tensorflow/rust,https://github.com/tensorflow/rust,,Apache-2.0,2016-02-05 00:32:17,2023-12-03 02:53:33,2023-12-03 01:03:41,404.0,56.0,126.0,4802.0,883.0,,,,,,Rust language bindings for TensorFlow.,,,48.0,16,True,2.0,,['binding'],
68,GraphScope,alibaba/GraphScope,graph,https://github.com/alibaba/GraphScope,https://github.com/alibaba/GraphScope,,Apache-2.0,2020-10-28 03:19:33,2023-12-29 07:45:36,2023-12-28 13:10:53,366.0,272.0,1033.0,3005.0,,2023-11-10 07:13:49,0.25.0,101.0,2.0,29.0,GraphScope: A One-Stop Large-Scale Graph Computing System from Alibaba.,,,61.0,16,True,2.0,,,
69,vega,rajasekarv/vega,analysis,https://github.com/rajasekarv/vega,https://github.com/rajasekarv/vega,,Apache-2.0,2019-10-22 19:13:09,2022-04-18 16:10:37,2021-06-29 20:02:50,205.0,33.0,31.0,2210.0,416.0,,,,,,A new arguably faster implementation of Apache Spark from scratch in Rust.,5.0,5.0,22.0,16,False,1.0,,,
