,name,github_id,category,github_url,homepage,updated_github_id,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,trending,labels,new_addition
11,rusoto,rusoto/rusoto,ml-frameworks,https://github.com/rusoto/rusoto,https://github.com/rusoto/rusoto,,MIT,2015-07-15 00:22:17,2023-09-14 21:59:31,2022-04-25 02:35:58,412.0,221.0,688.0,2674.0,3175.0,2022-04-25 05:12:51,rusoto-v0.48.0,,,42.0,AWS SDK for Rust.,303.0,303.0,189.0,23,False,1.0,,,
12,rust-csv,BurntSushi/rust-csv,data-loading,https://github.com/BurntSushi/rust-csv,https://github.com/BurntSushi/rust-csv,,Unlicense,2014-03-22 06:58:51,2023-10-10 13:45:41,2023-10-10 13:45:23,196.0,51.0,160.0,1517.0,457.0,,,,,,"A CSV parser for Rust, with Serde support.",73433.0,73433.0,53.0,23,True,2.0,,,
13,aho-corasick,BurntSushi/aho-corasick,nlp,https://github.com/BurntSushi/aho-corasick,https://github.com/BurntSushi/aho-corasick,,Unlicense,2015-06-11 23:02:10,2023-10-26 13:23:49,2023-10-20 16:26:35,83.0,,61.0,853.0,287.0,,,,,,A fast implementation of Aho-Corasick in Rust.,378188.0,378188.0,30.0,23,True,1.0,,,
14,memchr,BurntSushi/memchr,nlp,https://github.com/BurntSushi/memchr,https://github.com/BurntSushi/memchr,,Unlicense,2015-06-11 23:01:31,2023-10-01 16:54:33,2023-10-01 16:54:26,81.0,1.0,55.0,573.0,207.0,,,,,,Optimized string search routines for Rust.,481527.0,481527.0,40.0,23,True,1.0,,,
15,sonic,valeriansaliou/sonic,apps,https://github.com/valeriansaliou/sonic,https://github.com/valeriansaliou/sonic,,MPL-2.0,2019-02-26 13:16:58,2023-09-07 03:21:26,2023-09-05 15:26:38,529.0,60.0,198.0,18725.0,696.0,2023-09-04 21:15:34,1.4.3,44.0,0.0,28.0,"Fast, lightweight & schema-less search backend. An alternative to Elasticsearch that runs on a few MBs of RAM.",21.0,21.0,37.0,22,True,2.0,3.0,,
16,qdrant,qdrant/qdrant,apps,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,,Apache-2.0,2020-05-30 21:37:01,2023-11-01 08:20:29,2023-10-27 07:30:38,759.0,129.0,629.0,13454.0,1914.0,2023-10-11 18:42:02,1.6.1,2428.0,78.0,57.0,"Qdrant - High-performance, massive-scale Vector Database for the next generation of AI. Also available in the cloud..",,,70.0,22,True,2.0,,,
17,tantivy,tantivy-search/tantivy,apps,https://github.com/quickwit-oss/tantivy,https://github.com/quickwit-oss/tantivy,quickwit-oss/tantivy,MIT,2016-01-11 08:32:16,2023-11-01 06:07:41,2023-10-27 06:57:02,521.0,238.0,667.0,8908.0,,2023-09-01 12:01:59,0.21,,,45.0,Tantivy is a full-text search engine library inspired by Apache Lucene and written in Rust.,1280.0,1280.0,137.0,22,True,2.0,-1.0,,
18,linfa,rust-ml/linfa,ml-frameworks,https://github.com/rust-ml/linfa,https://github.com/rust-ml/linfa,,Apache-2.0,2018-04-05 07:03:30,2023-10-20 12:02:58,2023-10-16 05:40:30,192.0,40.0,92.0,3001.0,313.0,2022-06-15 05:07:41,0.6.0,,,8.0,A Rust machine learning framework.,344.0,344.0,36.0,22,True,1.0,,,
19,tvm,apache/tvm,ml-frameworks,https://github.com/apache/tvm,https://github.com/apache/tvm,,Apache-2.0,2016-10-12 22:20:28,2023-11-01 08:47:36,2023-10-31 21:09:58,3028.0,564.0,2568.0,10454.0,,2023-07-14 02:37:08,0.13.0,3030.0,43.0,16.0,"Open deep learning compiler stack for cpu, gpu and specialized accelerators.",,,934.0,21,True,1.0,,['binding'],
20,fst,BurntSushi/fst,data-loading,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst,,Unlicense,2015-09-05 00:25:46,2023-10-06 01:39:05,2023-10-06 01:38:53,103.0,24.0,59.0,1628.0,270.0,,,,,,Represent large sets and maps compactly with finite state transducers.,10184.0,10184.0,25.0,21,True,2.0,,,
21,opencv-rust,twistedfall/opencv-rust,image,https://github.com/twistedfall/opencv-rust,https://github.com/twistedfall/opencv-rust,,MIT,2015-04-14 06:32:54,2023-10-30 22:44:13,2023-10-30 22:42:57,122.0,22.0,401.0,1542.0,1328.0,,,,,,Rust bindings for OpenCV 3 & 4.,1173.0,1173.0,39.0,21,True,1.0,,['binding'],
22,synth,openquery-io/synth,data-loading,https://github.com/shuttle-hq/synth,https://github.com/shuttle-hq/synth,shuttle-hq/synth,Apache-2.0,2020-08-09 08:51:34,2023-08-29 16:57:10,2023-08-29 16:57:10,91.0,78.0,79.0,1231.0,345.0,2022-11-20 18:01:03,0.6.9,8619.0,261.0,35.0,The Declarative Data Generator.,112.0,112.0,31.0,21,True,2.0,-1.0,,
23,cgmath,rustgd/cgmath,image,https://github.com/rustgd/cgmath,https://github.com/rustgd/cgmath,,Apache-2.0,2013-08-26 05:16:44,2022-10-23 17:42:47,2022-04-16 17:32:31,152.0,54.0,123.0,1070.0,1580.0,,,,,,A linear algebra and mathematics library for computer graphics.,14292.0,14292.0,98.0,21,False,1.0,,,
24,whatlang-rs,greyblake/whatlang-rs,nlp,https://github.com/greyblake/whatlang-rs,https://github.com/greyblake/whatlang-rs,,MIT,2016-11-05 21:26:51,2023-10-01 10:34:47,2023-08-16 06:31:02,57.0,8.0,47.0,894.0,563.0,2022-10-23 14:15:03,0.16.2,,,4.0,Natural language detection library for Rust. Try demo online: https://whatlang.org/.,1437.0,1437.0,23.0,21,True,1.0,,,
25,statrs,boxtown/statrs,ml-frameworks,https://github.com/statrs-dev/statrs,https://github.com/statrs-dev/statrs,statrs-dev/statrs,MIT,2016-03-11 06:38:50,2023-08-07 11:55:13,2022-09-09 23:13:40,67.0,37.0,81.0,461.0,604.0,2021-06-30 22:40:18,0.15.0,,,2.0,Statistical computation library for Rust.,16144.0,16144.0,26.0,21,False,1.0,-1.0,,
26,grex,pemistahl/grex,nlp,https://github.com/pemistahl/grex,https://github.com/pemistahl/grex,,Apache-2.0,2019-10-05 17:38:23,2023-10-30 11:00:40,2023-10-30 11:00:29,147.0,6.0,42.0,6278.0,,2023-08-24 10:41:38,1.4.4,31950.0,652.0,14.0,A command-line tool and Rust library with Python bindings for generating regular expressions from user-provided test..,158.0,158.0,10.0,20,True,1.0,,,
27,burn,burn-rs/burn,ml-frameworks,https://github.com/burn-rs/burn,https://github.com/burn-rs/burn,,Apache-2.0,2022-07-18 23:11:45,2023-10-31 23:07:08,2023-10-31 12:37:17,155.0,122.0,155.0,4414.0,,2023-10-24 22:45:09,0.10.0,,,8.0,Burn - A Flexible and Comprehensive Deep Learning Framework in Rust.,104.0,104.0,48.0,20,True,1.0,,,
28,tch-rs,LaurentMazare/tch-rs,ml-frameworks,https://github.com/LaurentMazare/tch-rs,https://github.com/LaurentMazare/tch-rs,,Apache-2.0,2019-02-16 21:08:44,2023-10-23 06:09:40,2023-10-04 21:15:05,264.0,106.0,400.0,3356.0,,,,1253.0,65.0,1.0,Rust bindings for the C++ api of PyTorch.,1254.0,1254.0,68.0,20,True,1.0,5.0,['binding'],
29,lance,eto-ai/lance,data-loading,https://github.com/lancedb/lance,https://github.com/lancedb/lance,lancedb/lance,Apache-2.0,2022-07-07 22:29:29,2023-11-01 06:05:58,2023-11-01 03:52:58,116.0,175.0,355.0,2754.0,,2023-10-31 18:51:34,0.8.9,,,92.0,Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x..,527.0,527.0,33.0,20,True,2.0,2.0,,
30,delta-rs,delta-io/delta-rs,data-loading,https://github.com/delta-io/delta-rs,https://github.com/delta-io/delta-rs,,Apache-2.0,2020-04-26 03:48:06,2023-11-01 03:51:55,2023-10-31 22:42:00,268.0,187.0,468.0,1456.0,,2023-10-19 01:00:01,python-v0.12.0,,,47.0,"A native Rust library for Delta Lake, with bindings into Python.",302.0,302.0,117.0,20,True,2.0,,,
31,rust-numpy,PyO3/rust-numpy,ml-frameworks,https://github.com/PyO3/rust-numpy,https://github.com/PyO3/rust-numpy,,BSD-2-Clause,2017-04-21 06:36:48,2023-10-30 13:29:35,2023-10-16 10:32:34,86.0,3.0,107.0,923.0,,2023-10-12 08:10:44,0.20.0,,,25.0,PyO3-based Rust bindings of the NumPy C-API.,2715.0,2715.0,42.0,20,True,1.0,,,
32,sprs,vbarrielle/sprs,ml-frameworks,https://github.com/sparsemat/sprs,https://github.com/sparsemat/sprs,sparsemat/sprs,Apache-2.0,2015-05-17 19:01:01,2023-10-14 16:41:34,2023-10-08 21:00:26,41.0,44.0,106.0,358.0,1119.0,,,,,,sparse linear algebra library for rust.,1024.0,1024.0,33.0,20,True,1.0,,,
33,arrow,apache/arrow,data-loading,https://github.com/apache/arrow,https://github.com/apache/arrow,,Apache-2.0,2016-02-17 08:00:23,2023-11-01 04:02:11,2023-10-31 20:03:23,2943.0,3713.0,18578.0,12678.0,,,,,,,Apache Arrow is a multi-language toolbox for accelerated data interchange and in-memory processing.,6.0,6.0,1152.0,19,True,3.0,-2.0,,
34,llama-rs,rustformers/llama-rs,nlp,https://github.com/rustformers/llm,https://github.com/rustformers/llm,rustformers/llm,Apache-2.0,2023-03-13 16:59:26,2023-11-01 00:13:40,2023-10-31 01:33:02,271.0,69.0,150.0,5090.0,,2023-05-08 19:23:10,0.1.1,810.0,135.0,1.0,An ecosystem of Rust libraries for working with large language models.,152.0,152.0,52.0,19,True,2.0,,,
35,evcxr,google/evcxr,ml-frameworks,https://github.com/evcxr/evcxr,https://github.com/evcxr/evcxr,evcxr/evcxr,,2018-09-25 10:19:22,2023-10-22 23:42:19,2023-10-22 23:27:52,201.0,89.0,134.0,4797.0,,2023-10-22 23:48:48,0.16.0,3235.0,231.0,6.0,,156.0,156.0,49.0,19,False,2.0,,,
36,zombodb,zombodb/zombodb,apps,https://github.com/zombodb/zombodb,https://github.com/zombodb/zombodb,,,2015-07-17 16:53:20,2023-09-18 16:25:19,2023-09-18 15:32:55,206.0,8.0,652.0,4502.0,1594.0,2023-09-18 15:34:06,3000.1.25,10471.0,126.0,100.0,Making Postgres and Elasticsearch work together like it's 2023.,,,33.0,19,False,2.0,,,
37,rerun,rerun-io/rerun,image,https://github.com/rerun-io/rerun,https://github.com/rerun-io/rerun,,Apache-2.0,2022-04-08 07:30:05,2023-11-01 09:10:43,2023-11-01 09:08:13,147.0,595.0,1004.0,3431.0,,2023-10-30 17:41:44,0.10.0,374.0,41.0,17.0,"Visualize streams of multimodal data. Fast, easy to use, and simple to integrate. Built in Rust using egui.",20.0,20.0,30.0,19,True,2.0,,,
38,tract,sonos/tract,ml-frameworks,https://github.com/sonos/tract,https://github.com/sonos/tract,,,2017-08-07 09:31:26,2023-11-01 09:01:46,2023-11-01 09:01:46,173.0,28.0,176.0,1873.0,,2023-10-31 12:31:40,0.20.21,6787.0,174.0,76.0,"Tiny, no-nonsense, self-contained, Tensorflow and ONNX inference.",25.0,25.0,65.0,19,False,2.0,,,
39,chat-ai-desktop,sonnylazuardi/chat-ai-desktop,apps,https://github.com/sonnylazuardi/chat-ai-desktop,https://github.com/sonnylazuardi/chat-ai-desktop,,MIT,2022-12-04 07:57:40,2023-09-25 13:51:50,2023-03-20 10:17:05,177.0,31.0,18.0,1858.0,76.0,2023-03-20 02:13:27,0.5.0,20107.0,2513.0,3.0,Unofficial ChatGPT desktop app for Mac & Windows menubar using Tauri & Rust.,,,6.0,19,True,2.0,,,
40,imageproc,image-rs/imageproc,image,https://github.com/image-rs/imageproc,https://github.com/image-rs/imageproc,,MIT,2015-09-27 18:11:32,2023-09-28 04:10:22,2023-05-30 07:27:34,131.0,79.0,111.0,621.0,672.0,,,,,,Image processing operations.,3274.0,3274.0,63.0,19,True,2.0,,,
41,fancy-regex,fancy-regex/fancy-regex,nlp,https://github.com/fancy-regex/fancy-regex,https://github.com/fancy-regex/fancy-regex,,MIT,2018-10-02 17:55:03,2023-10-25 15:23:20,2023-06-24 02:45:25,31.0,9.0,25.0,360.0,,2022-04-28 06:39:51,0.10.0,,,2.0,Rust library for regular expressions using fancy features like look-around and backreferences.,8163.0,8163.0,18.0,19,True,2.0,,,
42,lindera,lindera-morphology/lindera,nlp,https://github.com/lindera-morphology/lindera,https://github.com/lindera-morphology/lindera,,MIT,2020-01-22 14:27:57,2023-09-13 02:11:49,2023-08-25 15:08:25,35.0,11.0,67.0,304.0,,2023-08-25 15:20:45,0.27.1,1058.0,23.0,61.0,A morphological analysis library.,736.0,736.0,15.0,19,True,2.0,,,
43,bloop,BloopAI/bloop,apps,https://github.com/BloopAI/bloop,https://github.com/BloopAI/bloop,,,2022-12-10 14:04:30,2023-10-31 23:25:20,2023-10-31 15:00:17,468.0,22.0,77.0,7981.0,,2023-10-26 16:05:45,0.5.7,37212.0,3382.0,37.0,bloop is a fast code search engine written in Rust.,,,25.0,18,False,2.0,,,
44,datafuse,datafuselabs/datafuse,data-loading,https://github.com/datafuselabs/databend,https://github.com/datafuselabs/databend,datafuselabs/databend,,2020-10-10 06:04:42,2023-11-01 09:16:44,2023-11-01 06:12:49,645.0,685.0,3897.0,6591.0,,2023-10-31 00:18:34,1.2.186-nightly,2381.0,793.0,100.0,Modern alternative to Snowflake. Cost-effective and simple for massive-scale analytics. Cloud: https://databend.com.,,,201.0,18,False,3.0,,,
45,quickwit,quickwit-inc/quickwit,apps,https://github.com/quickwit-oss/quickwit,https://github.com/quickwit-oss/quickwit,quickwit-oss/quickwit,,2021-04-13 22:45:40,2023-11-01 07:37:54,2023-11-01 07:24:32,216.0,414.0,1344.0,4231.0,,2023-10-12 17:24:59,nightly,3236.0,115.0,15.0,Sub-second search & analytics engine on cloud storage.,77.0,77.0,59.0,18,False,2.0,,,
46,rust-bert,guillaume-be/rust-bert,nlp,https://github.com/guillaume-be/rust-bert,https://github.com/guillaume-be/rust-bert,,Apache-2.0,2020-01-25 09:40:07,2023-10-23 07:30:59,2023-10-21 08:12:39,173.0,41.0,149.0,2164.0,,,,,,,"Rust native ready-to-use NLP pipelines and transformer-based models (BERT, DistilBERT, GPT2,...).",463.0,463.0,40.0,18,True,2.0,,,
47,rusty-machine,AtheMathmo/rusty-machine,ml-frameworks,https://github.com/AtheMathmo/rusty-machine,https://github.com/AtheMathmo/rusty-machine,,MIT,2015-11-14 05:55:27,2020-07-10 17:17:37,2020-02-14 18:25:14,150.0,33.0,67.0,1241.0,532.0,,,,,,Machine Learning library for Rust.,436.0,436.0,20.0,18,False,2.0,,,
48,xaynet,xaynetwork/xaynet,ml-frameworks,https://github.com/xaynetwork/xaynet,https://github.com/xaynetwork/xaynet,,Apache-2.0,2019-08-29 08:59:32,2022-08-30 07:37:09,2022-08-30 07:37:08,24.0,5.0,27.0,195.0,2776.0,2021-01-18 12:57:57,0.11.0,,,11.0,Xaynet represents an agnostic Federated Machine Learning framework to build privacy-preserving AI applications.,14.0,14.0,28.0,18,False,2.0,,,
49,candle,huggingface/candle,ml-frameworks,https://github.com/huggingface/candle,https://github.com/huggingface/candle,,Apache-2.0,2023-06-19 16:06:31,2023-10-31 20:28:13,2023-10-31 20:27:59,374.0,60.0,153.0,9462.0,,,,,,,Minimalist ML framework for Rust.,123.0,123.0,44.0,17,True,2.0,,,True
50,weld,weld-project/weld,ml-frameworks,https://github.com/weld-project/weld,https://github.com/weld-project/weld,,BSD-3-Clause,2016-06-13 05:00:24,2022-06-22 01:07:30,2020-04-04 20:50:54,257.0,72.0,96.0,2961.0,615.0,,,,,3.0,High-performance runtime for data analytics applications.,4.0,4.0,37.0,17,False,2.0,,,
51,arroyo,ArroyoSystems/arroyo,data-loading,https://github.com/ArroyoSystems/arroyo,https://github.com/ArroyoSystems/arroyo,,Apache-2.0,2023-03-31 17:41:56,2023-11-01 03:58:11,2023-10-31 21:45:35,132.0,40.0,49.0,2715.0,355.0,2023-10-24 18:19:49,0.7.1,,,9.0,Distributed stream processing engine in Rust.,,,11.0,17,True,3.0,,,
52,Rust-CUDA,RDambrosio016/Rust-CUDA,other,https://github.com/Rust-GPU/Rust-CUDA,https://github.com/Rust-GPU/Rust-CUDA,Rust-GPU/Rust-CUDA,Apache-2.0,2021-10-17 23:37:05,2023-08-06 15:53:18,2022-07-01 21:05:30,96.0,48.0,20.0,2584.0,197.0,2022-02-07 20:44:13,0.3,,,2.0,Ecosystem of libraries and tools for writing and executing fast GPU code fully in Rust.,94.0,94.0,11.0,17,False,1.0,,,
53,redb,cberner/redb,data-loading,https://github.com/cberner/redb,https://github.com/cberner/redb,,Apache-2.0,2018-09-23 18:30:14,2023-10-31 02:07:11,2023-10-31 02:07:10,103.0,5.0,226.0,2208.0,1017.0,2023-10-22 17:12:27,1.3.0,,,36.0,An embedded key-value database in pure Rust.,,,19.0,17,True,3.0,,,
54,texture-synthesis,EmbarkStudios/texture-synthesis,image,https://github.com/EmbarkStudios/texture-synthesis,https://github.com/EmbarkStudios/texture-synthesis,,Apache-2.0,2019-08-26 08:06:48,2023-01-22 17:30:52,2023-01-22 17:30:50,76.0,11.0,38.0,1727.0,,2021-03-26 11:26:35,0.8.2,4025.0,78.0,14.0,Example-based texture synthesis written in Rust.,115.0,115.0,19.0,17,True,2.0,,,
55,argmin,argmin-rs/argmin,ml-frameworks,https://github.com/argmin-rs/argmin,https://github.com/argmin-rs/argmin,,Apache-2.0,2018-07-22 10:09:33,2023-10-09 07:45:14,2023-06-21 20:20:00,65.0,22.0,75.0,747.0,,2023-02-20 20:18:55,argmin-v0.8.1,,,25.0,Mathematical optimization in pure Rust.,314.0,314.0,32.0,17,True,2.0,,,
56,datafrog,rust-lang/datafrog,data-loading,https://github.com/rust-lang/datafrog,https://github.com/rust-lang/datafrog,,Apache-2.0,2018-05-16 13:37:32,2022-01-20 20:23:52,2022-01-20 20:23:52,41.0,4.0,6.0,740.0,136.0,,,,,,A lightweight Datalog engine in Rust.,5586.0,5586.0,13.0,17,False,3.0,,,
57,lingua-rs,pemistahl/lingua-rs,nlp,https://github.com/pemistahl/lingua-rs,https://github.com/pemistahl/lingua-rs,,Apache-2.0,2020-06-17 10:47:30,2023-10-30 22:19:47,2023-10-30 22:19:46,29.0,7.0,34.0,738.0,,2023-06-13 17:47:59,1.5.0,,,14.0,"The most accurate natural language detection library for Rust, suitable for long and short text alike.",129.0,129.0,6.0,17,True,2.0,,,
58,nlprule,bminixhofer/nlprule,nlp,https://github.com/bminixhofer/nlprule,https://github.com/bminixhofer/nlprule,,Apache-2.0,2020-07-19 16:24:54,2023-05-23 00:44:59,2022-02-04 11:05:28,40.0,20.0,29.0,545.0,,2021-04-24 09:12:56,0.6.4,29572.0,844.0,27.0,"A fast, low-resource Natural Language Processing and Text Correction library written in Rust.",57.0,57.0,7.0,17,False,2.0,,,
59,milli,meilisearch/milli,apps,https://github.com/meilisearch/milli,https://github.com/meilisearch/milli,,MIT,2020-05-31 12:21:55,2023-04-04 11:21:46,2023-04-04 11:21:46,85.0,,159.0,459.0,,2023-02-22 15:13:18,0.41.3,,,86.0,Search engine library for Meilisearch.,523.0,523.0,41.0,17,True,3.0,,,
60,rustface,atomashpolskiy/rustface,image,https://github.com/atomashpolskiy/rustface,https://github.com/atomashpolskiy/rustface,,,2017-12-21 20:24:40,2023-10-05 11:23:02,2023-10-05 11:22:49,30.0,4.0,17.0,351.0,179.0,2020-11-02 08:22:28,0.1.6,,,3.0,Face detection library for the Rust programming language.,224.0,224.0,7.0,17,False,2.0,,,
61,faiss-rs,Enet4/faiss-rs,ml-frameworks,https://github.com/Enet4/faiss-rs,https://github.com/Enet4/faiss-rs,,Apache-2.0,2018-01-27 21:50:14,2023-08-29 01:22:36,2023-08-26 11:05:00,26.0,6.0,25.0,155.0,299.0,2023-08-26 11:09:33,0.12.1,,,12.0,Rust language bindings for Faiss.,18.0,18.0,8.0,17,True,2.0,,['binding'],
62,rust,tensorflow/rust,ml-frameworks,https://github.com/tensorflow/rust,https://github.com/tensorflow/rust,,Apache-2.0,2016-02-05 00:32:17,2023-10-29 18:36:48,2023-08-15 03:50:06,398.0,56.0,125.0,4719.0,881.0,,,,,,Rust language bindings for TensorFlow.,,,47.0,16,True,2.0,,['binding'],
63,GraphScope,alibaba/GraphScope,graph,https://github.com/alibaba/GraphScope,https://github.com/alibaba/GraphScope,,Apache-2.0,2020-10-28 03:19:33,2023-11-01 08:38:51,2023-10-30 07:56:19,356.0,251.0,999.0,2907.0,,2023-09-01 10:14:40,0.24.0,100.0,2.0,28.0,GraphScope: A One-Stop Large-Scale Graph Computing System from Alibaba.,,,58.0,16,True,2.0,,,
64,vega,rajasekarv/vega,analysis,https://github.com/rajasekarv/vega,https://github.com/rajasekarv/vega,,Apache-2.0,2019-10-22 19:13:09,2022-04-18 16:10:37,2021-06-29 20:02:50,205.0,32.0,31.0,2201.0,416.0,,,,,,A new arguably faster implementation of Apache Spark from scratch in Rust.,5.0,5.0,22.0,16,False,1.0,,,
65,weggli,googleprojectzero/weggli,apps,https://github.com/weggli-rs/weggli,https://github.com/weggli-rs/weggli,weggli-rs/weggli,Apache-2.0,2021-09-30 16:06:12,2022-12-06 13:49:54,2022-12-06 13:49:53,121.0,32.0,27.0,2157.0,,2022-05-31 12:23:06,0.2.4,,,3.0,weggli is a fast and robust semantic search tool for C and C++ codebases. It is designed to help security researchers..,84.0,84.0,9.0,16,True,3.0,,,
66,mosec,mosecorg/mosec,mlops,https://github.com/mosecorg/mosec,https://github.com/mosecorg/mosec,,Apache-2.0,2021-03-13 04:07:20,2023-10-28 08:40:21,2023-10-28 08:32:30,45.0,12.0,79.0,624.0,,2023-10-14 05:04:35,0.8.1,,,38.0,"A high-performance ML model serving framework, offers dynamic batching and CPU/GPU pipelines to fully exploit your..",28.0,28.0,10.0,16,True,1.0,,,
67,rustlearn,maciejkula/rustlearn,ml-frameworks,https://github.com/maciejkula/rustlearn,https://github.com/maciejkula/rustlearn,,Apache-2.0,2015-12-03 21:48:17,2021-06-07 09:09:59,2020-06-21 02:01:58,53.0,10.0,5.0,598.0,76.0,2018-07-29 21:02:49,0.5.0,,,4.0,Machine learning crate for Rust.,121.0,121.0,9.0,16,False,2.0,,,
68,smartcore,smartcorelib/smartcore,ml-frameworks,https://github.com/smartcorelib/smartcore,https://github.com/smartcorelib/smartcore,,Apache-2.0,2019-05-08 05:14:51,2023-06-22 16:56:46,2023-06-22 16:56:42,67.0,66.0,46.0,580.0,,2023-03-20 14:57:05,0.3.1,,,2.0,A comprehensive library for machine learning and numerical computing. The library provides a set of tools for linear..,160.0,160.0,26.0,16,True,2.0,-2.0,,
69,Peroxide,Axect/Peroxide,ml-frameworks,https://github.com/Axect/Peroxide,https://github.com/Axect/Peroxide,,Apache-2.0,2018-04-20 18:38:06,2023-08-03 13:58:08,2023-08-03 13:55:27,26.0,11.0,18.0,416.0,1394.0,,,,,,"Rust numeric library with R, MATLAB & Python syntax.",128.0,128.0,17.0,16,True,2.0,,,
